washingtonsblog,washingtonsblog.com,,,bias,conspiracy,satire,Site notes it sometimes contains parody,
Washington Times,washingtontimes.com,right_center,,,,,,
Watchdog.org,watchdog.org,right_center,,,,,,
The Watchers,watchers.news,pro_science,,,,,,
Waterford Whispers News,waterfordwhispersnews.com,satire,,satire,,,,
Watts Up with That,wattsupwiththat.com,pseudoscience,,,,,,
We Are Change,wearechange.org,pseudoscience,,bias,conspiracy,,,
We Are The Mighty,wearethemighty.com,least_biased,,,,,,
Weasel Zippers,weaselzippers.us,right,,unreliable,bias,,copies/pastes quotes/bits from news orgs and other questionable sites,
Web Daily,webdaily.com,questionable,,fake,conspiracy,bias,,
WebMD,webmd.com,pro_science,,,,,,
weconservative,weconservative.com,,fake news,,,,,"Veles, Macedonia"
Weekly Standard,weeklystandard.com,right,,political,bias,,,
weeklyworldnews,weeklyworldnews.com,,,fake,rumor,clickbait,pretty well known tabloid/fake news source,
Wellness Achiever,wellnessachiever.net,pseudoscience,,,,,,
welovenative,welovenative.com,,some fake stories,,,,,"Pristina, Kosovo"
weshapelife,weshapelife.org,,,conspiracy,junksci,,,
Western Journalism,westernjournalism.com,right,,bias,clickbait,,,
Tea Party News (TPNN),westernjournalism.com/thepoint,right,,,,,,
WGN News,wgntv.com,left_center,,,,,,
Whale.to,whale.to,pseudoscience,,,,,,
WhatDoesItMean,whatdoesitmean.com,pseudoscience,,conspiracy,,,,
whatreallyhappened,whatreallyhappened.com,,,conspiracy,rumor,,,
1600 Daily,whitehouse.gov/1600daily,right,,,,,,
whitepower,whitepower.com,,,hate,conspiracy,bias,,
World Health Organization,who.int/en,pro_science,,,,,,
whowhatwhy,whowhatwhy.org,,,conspiracy,,,9/11 = FBI coverup,
Why Don’t You Try This,whydontyoutrythis.com,pseudoscience,,junksci,rumor,,,
Wikipedia,wikipedia.org,least_biased,,,,,,
Wikispooks,wikispooks.com,pseudoscience,,conspiracy,,,,
williambanzai7.blogspot,williambanzai7.blogspot.com,,,satire,,,,
willyloman.wordpress,willyloman.wordpress.com,,,conspiracy,,,,
Woodrow Wilson International Center for Scholars,wilsoncenter.org,least_biased,,,,,,
Windsor Star,windsorstar.com,left_center,,,,,,
winkprogress,winkprogress.com,,,satire,,,,
Winning Democrats,winningdemocrats.com,questionable,,bias,unreliable, ,,
Wired Magazine,wired.com,left_center,,,,,,
witscience,witscience.org,,,satire,,,,
Wyoming Institute of Technology (WIT),witscience.org,satire,,,,,,
World News,wn.com,least_biased,,,,,,
wnd,wnd.com,,,bias,clickbait,unreliable,,
WNYC,wnyc.org,left_center,,,,,,
wolfstreet,wolfstreet.com,,,unreliable,,,,
Wonkette,wonkette.com,left,,,,,,
wonkie,wonkie.com,,,satire,,,,
World Magazine,world.wng.org,right,,,,,,
World Affairs Journal,worldaffairsjournal.org,left_center,,,,,,
World News Daily,worldnewsdailyreport.com,satire,,,,,,
worldnewsdailyreport,worldnewsdailyreport.com,,parody site,satire,,,,"Nobby Beach, Australia !!"
World News Politics,worldnewspolitics.com,questionable,,bias,,,,
worldpoliticsnow,worldpoliticsnow.com,,fake news,fake ,,,,"Nassau, Bahamas!"
World Politics Review,worldpoliticsreview.com,least_biased,,,,,,
worldpoliticsus,worldpoliticsus.com,,,fake,,,website down,
World Politicus,worldpoliticus.com,questionable,,,,,,
World Press Review,worldpress.org,least_biased,,,,,,
worldrumor,worldrumor.com,,,fake,,,no longer being updated?,
Socialist Standard,worldsocialism.org/spgb,left,,,,,,
World Socialist Web Site,worldsocialistwebsite.com,left,,,,,,
worldstoriestoday,worldstoriestoday.com,,,fake,,,no longer being updated?,
World Tribune,worldtribune.com,right,,,,,,
World Truth TV,worldtruth.tv,pseudoscience,,conspiracy,junksci,,,
worldwidehealthy,worldwidehealthy.com,,,junksci,clickbait,,,
WRAL,wral.com,least_biased,,,,,,
Wall Street Journal,wsj.com,right_center,,,,,,
wundergroundmusic,wundergroundmusic.com,,,satire,,,,
Charleston Gazette-Mail,wvgazettemail.com,left_center,,,,,,
Christian Broadcasting Network (CBN),www1.cbn.com,pseudoscience,,,,,,
NHK World,www3.nhk.or.jp/nhkworld,least_biased,,,,,,
x22report,x22report.com,,,conspiracy,,,website down,
Yahoo News,yahoo.com/news/?ref=gs,left_center,,,,,,
York Daily Record,ydr.com,left_center,,,,,,
YellowHammer News,yellowhammernews.com,right,,political,,,,
"Yes, I’m Right",yesimright.com,questionable,,fake,bias,,,
YnetNews,ynetnews.com,left_center,,,,,,
youngcons,youngcons.com,,,bias,unreliable,,,
Young Conservatives,youngcons.com,right,,,,,,
yourfunpage,yourfunpage.com,,,fake,,,mostly links to rando YT videos,
yournationnews,yournationnews.com,,,clickbait,,,,
Your News Wire,yournewswire.com,pseudoscience,,clickbait,junksci,,,
Z Magazine,zcomm.org/zmag,left,,,,,,
Zero Hedge,zerohedge.com,pseudoscience,,conspiracy,,,,
ZootFeed.com,zootfeed.com,questionable,,conspiracy,,,,
(The)Atlantic,theatlantic.com,left_center,,,,,,
Against Crony Capitalism,againstcronycapitalism.org,right,,,,,,
All That’s Fab,allthatsfab.com,left,,,,,,
Alt Health Works,althealthworks.com,pseudoscience,,,,,,
American Academy of Pediatrics (AAP),aap.org,pro_science,,,,,,
American Institute of Physics (AIP),aip.org,pro_science,,,,,,
American Scientist,americanscientist.org,pro_science,,,,,,
Australian Financial Review,afr.com,least_biased,,,,,,
Bangkok Post,bangkokpost.com,least_biased,,,,,,
Belfer Center for Science and International Affairs,belfercenter.org,least_biased,,,,,,
Center for Media and Democracy (PR Watch),prwatch.org,left,,,,,,
Center on Budget and Policy Priorities,cbpp.org,left_center,,,,,,
Chicago Reporter,chicagoreporter.com,left_center,,,,,,
Chronicles (Rockford Institute),chroniclesmagazine.org,right,,,,,,
Columbia Journalism Review (CJR),cjr.org,left_center,,,,,,
Daily Liberator,thedailyliberator.com,right,,,,,,
DeSmogBlog,desmogblog.com,left,,,,,,
Des Moines Register,desmoinesregister.com,right_center,,,,,,
DW News (Deutsche Welle),dw.com,left_center,,,,,,
Fact/Myth,factmyth.com,left_center,,,,,,
Fact and Logic about the Middle East (FLAME),factsandlogic.org,right,,,,,,
Factcheck.org,factcheck.org,least_biased,,,,,,
Fresh News – USA,theusa-news.com,questionable,,,,,,
Genetic Literacy Project (GLP),geneticliteracyproject.org,pro_science,,,,,,
GOPOPCALYPSE,gopocalypse.org,left,,,,,,
Hartford Courant,courant.com,left_center,,,,,,
Heavy.com,heavy.com,left_center,,,,,,
Herald-Sun (Australia),heraldsun.com.au,right_center,,,,,,
Hindu Business Line,thehindubusinessline.com,right_center,,,,,,
Huffington Post,huffingtonpost.com,left,,,,,,
Institute for Creation Research (IRC),icr.org,pseudoscience,,,,,,
LiveInformation Liberation,informationliberation.com,questionable,,,,,,
James Randi Educational Foundation (JREF),web.randi.org,pro_science,,,,,,
Janes 360,janes.com,least_biased,,,,,,
JStor Daily,daily.jstor.org,least_biased,,,,,,
KMOV-St. Louis,kmov.com,left_center,,,,,,
Maclean’s Magazine,macleans.ca,right_center,,,,,,
MILO News (Milo Yiannopoulos),milo.yiannopoulos.net,questionable,,,,,,
National Economic Editorial,nationaleconomicseditorial.com,questionable,,,,,,
National Newswatch (Canada),nationalnewswatch.com,left_center,,,,,,
New America Foundation,newamerica.org,least_biased,,,,,,
Newbusters,newsbusters.org,right,,,,,,
Oil and Water Don’t Mix,oilandwaterdontmix.org,left_center,,,,,,
People for the Ethical Treatment of Animals (PETA),peta.org,pseudoscience,,,,,,
Peterson Institute for International Economics (PIIE),piie.com,least_biased,,,,,,
PINAC (Photography is not a Crime),photographyisnotacrime.com,left,,,,,,
PolicyED.org,policyed.org,right_center,,,,,,
Project on Government Oversight (POGO),pogo.org,least_biased,,,,,,
Proud Conservative,theproudconservative.com,questionable,,,,,,
Providence Journal,providencejournal.com,left_center,,,,,,
PXW News,parallax.news,least_biased,,,,,,
Reveal – Center for Investigative Journalism,revealnews.org,satire,,,,,,
Sign of the Times,sott.net,pseudoscience,,,,,,
Spokesman-Review,spokesman.com,right_center,,,,,,
State of the Nation 2012,stateofthenation2012.com,questionable,,,,,,
That’s Nonsense,thatsnonsense.com,least_biased,,,,,,
The Globe and Mail (Toronto),theglobeandmail.com,left_center,,,,,,
The Other 98%,other98.com,left,,,,,,
The Post and Email,thepostemail.com,right,,,,,,
The Record (NJ),northjersey.com,left_center,,,,,,
The Skeptic’s Dictionary,skepdic.com,pro_science,,,,,,
The Times of India,timesofindia.indiatimes.com,least_biased,,,,,,
Thinking Mom’s Revolution,thinkingmomsrevolution.com,pseudoscience,,,,,,
Times-Picayune,nola.com,left_center,,,,,,
Times of London,thetimes.co.uk,right_center,,,,,,
Tribune UK,tribunemagazine.org,left,,,,,,
USAFacts,usafacts.org,least_biased,,,,,,
USA News/Politics USA News,politicsusanews.com,questionable,,,,,,
USA Spending.gov,usaspending.gov,least_biased,,,,,,
Vote Smart,votesmart.org,least_biased,,,,,,
What’s the Harm,whatstheharm.net,pro_science,,,,,,
WND (World Net Daily),wnd.com,right,,,,,,
Young Turks,tytnetwork.com,left,,,,,,
